customer_id,arrival_time,service_time,service_start,departure_time,waiting_time,time_in_system,queue_length_on_arrival
1402,2756.088342,1.751442,2756.088342,2757.839784,0.0,1.751442,0
1403,2756.928639,0.031425,2757.839784,2757.871209,0.911146,0.942571,0
1404,2758.091795,2.707812,2758.091795,2760.799607,0.0,2.707812,0
1405,2758.760562,0.149252,2760.799607,2760.948859,2.039045,2.188297,0
1406,2765.755369,1.262322,2765.755369,2767.017691,0.0,1.262322,0
1407,2768.510304,1.676665,2768.510304,2770.18697,0.0,1.676665,0
1408,2768.608474,1.062338,2770.18697,2771.249308,1.578495,2.640833,0
1409,2772.801218,4.003577,2772.801218,2776.804795,0.0,4.003577,0
1410,2774.681169,5.706679,2776.804795,2782.511474,2.123626,7.830304,0
1411,2774.825951,2.972749,2782.511474,2785.484222,7.685522,10.658271,1
1412,2776.026758,0.4659,2785.484222,2785.950122,9.457464,9.923364,2
1413,2777.968915,2.303315,2785.950122,2788.253437,7.981207,10.284522,2
1414,2780.722595,1.252925,2788.253437,2789.506361,7.530842,8.783766,3
1415,2783.261331,4.007484,2789.506361,2793.513846,6.24503,10.252514,3
1416,2784.330489,0.064555,2793.513846,2793.5784,9.183357,9.247911,4
1417,2786.90701,0.488081,2793.5784,2794.066481,6.67139,7.159471,3
1418,2789.190863,3.591561,2794.066481,2797.658042,4.875618,8.467179,3
1419,2794.173143,1.354289,2797.658042,2799.012331,3.4849,4.839189,0
1420,2798.935887,0.85962,2799.012331,2799.871951,0.076444,0.936064,0
1421,2801.930624,1.503684,2801.930624,2803.434308,0.0,1.503684,0
1422,2804.682573,0.575937,2804.682573,2805.25851,0.0,0.575937,0
1423,2807.755737,2.566043,2807.755737,2810.32178,0.0,2.566043,0
1424,2809.571421,4.651774,2810.32178,2814.973553,0.750359,5.402132,0
1425,2809.694126,0.14702,2814.973553,2815.120573,5.279427,5.426447,1
1426,2810.410391,4.592379,2815.120573,2819.712952,4.710183,9.302562,1
1427,2814.116035,1.140926,2819.712952,2820.853878,5.596918,6.737843,2
1428,2815.508171,0.97907,2820.853878,2821.832948,5.345707,6.324778,1
1429,2816.018438,0.599944,2821.832948,2822.432892,5.81451,6.414454,2
1430,2817.23073,1.627848,2822.432892,2824.06074,5.202162,6.83001,3
1431,2817.684404,0.711118,2824.06074,2824.771858,6.376336,7.087454,4
1432,2817.985759,0.137956,2824.771858,2824.909814,6.786099,6.924055,5
1433,2818.372901,0.11557,2824.909814,2825.025384,6.536913,6.652484,6
1434,2822.278447,4.166221,2825.025384,2829.191605,2.746937,6.913158,4
1435,2824.183633,0.57336,2829.191605,2829.764965,5.007972,5.581332,3
1436,2825.472875,1.554049,2829.764965,2831.319014,4.29209,5.846139,1
1437,2828.127377,2.637846,2831.319014,2833.95686,3.191637,5.829483,2
1438,2833.046711,1.018584,2833.95686,2834.975444,0.910149,1.928733,0
1439,2834.32093,0.976103,2834.975444,2835.951547,0.654514,1.630616,0
1440,2834.439772,1.385401,2835.951547,2837.336948,1.511775,2.897176,1
1441,2837.386002,3.868308,2837.386002,2841.25431,0.0,3.868308,0
1442,2844.905648,2.242465,2844.905648,2847.148113,0.0,2.242465,0
1443,2844.925559,0.468005,2847.148113,2847.616118,2.222554,2.690559,0
1444,2850.243998,0.177464,2850.243998,2850.421462,0.0,0.177464,0
1445,2857.937181,2.970196,2857.937181,2860.907376,0.0,2.970196,0
1446,2859.269559,0.292532,2860.907376,2861.199908,1.637818,1.930349,0
1447,2860.322032,0.41908,2861.199908,2861.618988,0.877876,1.296956,1
1448,2867.623772,0.23682,2867.623772,2867.860592,0.0,0.23682,0
1449,2873.088849,0.570868,2873.088849,2873.659717,0.0,0.570868,0
1450,2873.440474,0.223861,2873.659717,2873.883578,0.219243,0.443104,0
1451,2873.511351,1.184779,2873.883578,2875.068357,0.372226,1.557006,1
1452,2874.51222,0.344165,2875.068357,2875.412523,0.556137,0.900303,0
1453,2875.90129,0.804178,2875.90129,2876.705468,0.0,0.804178,0
1454,2875.974422,3.782209,2876.705468,2880.487677,0.731046,4.513255,0
1455,2876.817469,0.715213,2880.487677,2881.20289,3.670209,4.385422,0
1456,2876.886427,0.722161,2881.20289,2881.925052,4.316463,5.038624,1
1457,2880.196727,0.622517,2881.925052,2882.547569,1.728324,2.350842,2
1458,2887.776711,0.380828,2887.776711,2888.157539,0.0,0.380828,0
1459,2893.046902,0.372633,2893.046902,2893.419535,0.0,0.372633,0
1460,2897.477965,1.530167,2897.477965,2899.008132,0.0,1.530167,0
1461,2898.200436,0.757046,2899.008132,2899.765178,0.807695,1.564742,0
1462,2902.247341,4.277841,2902.247341,2906.525182,0.0,4.277841,0
1463,2903.602154,0.76191,2906.525182,2907.287092,2.923029,3.684939,0
1464,2905.526135,1.843973,2907.287092,2909.131065,1.760957,3.60493,1
1465,2909.150124,0.514684,2909.150124,2909.664808,0.0,0.514684,0
1466,2909.412096,0.326882,2909.664808,2909.99169,0.252712,0.579594,0
1467,2911.256046,0.651541,2911.256046,2911.907586,0.0,0.651541,0
1468,2912.782227,1.9315,2912.782227,2914.713726,0.0,1.9315,0
1469,2913.18211,4.915421,2914.713726,2919.629148,1.531617,6.447038,0
1470,2916.318843,0.022493,2919.629148,2919.651641,3.310305,3.332798,0
1471,2917.935742,0.912191,2919.651641,2920.563832,1.715898,2.628089,1
1472,2919.131748,0.80298,2920.563832,2921.366812,1.432084,2.235064,2
1473,2919.39539,2.216974,2921.366812,2923.583786,1.971422,4.188396,3
1474,2919.65198,0.985891,2923.583786,2924.569677,3.931806,4.917697,2
1475,2920.385288,0.917069,2924.569677,2925.486746,4.184388,5.101458,3
1476,2920.769515,0.963732,2925.486746,2926.450478,4.717231,5.680963,3
1477,2928.663259,2.225083,2928.663259,2930.888341,0.0,2.225083,0
1478,2928.811811,4.230261,2930.888341,2935.118602,2.07653,6.306791,0
1479,2929.027608,0.747195,2935.118602,2935.865797,6.090995,6.83819,1
1480,2931.563149,2.97973,2935.865797,2938.845527,4.302649,7.282378,1
1481,2932.010701,0.327023,2938.845527,2939.17255,6.834825,7.161848,2
1482,2933.745026,0.603028,2939.17255,2939.775577,5.427524,6.030551,3
1483,2934.415763,0.832182,2939.775577,2940.607759,5.359814,6.191996,4
1484,2938.230268,1.684383,2940.607759,2942.292142,2.377491,4.061874,3
1485,2938.360424,2.321552,2942.292142,2944.613694,3.931718,6.253271,4
1486,2938.499951,0.646247,2944.613694,2945.259941,6.113743,6.75999,5
1487,2939.556065,1.415876,2945.259941,2946.675817,5.703876,7.119752,4
1488,2942.342745,0.183319,2946.675817,2946.859136,4.333072,4.516391,2
1489,2944.309121,0.652392,2946.859136,2947.511528,2.550015,3.202407,3
1490,2946.593312,1.539425,2947.511528,2949.050953,0.918216,2.457641,2
1491,2947.763537,2.597008,2949.050953,2951.647961,1.287416,3.884424,0
1492,2948.863794,0.8458,2951.647961,2952.493761,2.784167,3.629967,1
1493,2951.216947,0.527016,2952.493761,2953.020777,1.276814,1.80383,1
1494,2953.110265,1.041911,2953.110265,2954.152177,0.0,1.041911,0
1495,2957.175015,0.138173,2957.175015,2957.313188,0.0,0.138173,0
1496,2958.255369,0.558501,2958.255369,2958.81387,0.0,0.558501,0
1497,2960.749483,0.58058,2960.749483,2961.330063,0.0,0.58058,0
1498,2964.974549,1.130811,2964.974549,2966.105361,0.0,1.130811,0
1499,2965.164892,0.933056,2966.105361,2967.038417,0.940468,1.873525,0
1500,2965.873283,0.418171,2967.038417,2967.456587,1.165134,1.583305,1
1501,2966.876384,5.719203,2967.456587,2973.175791,0.580204,6.299407,1
1502,2969.017198,0.645166,2973.175791,2973.820956,4.158593,4.803758,0
1503,2970.473578,0.368521,2973.820956,2974.189478,3.347379,3.7159,1
1504,2970.795183,0.534739,2974.189478,2974.724217,3.394295,3.929034,2
1505,2971.136928,2.427409,2974.724217,2977.151626,3.587289,6.014698,3
1506,2971.46938,0.771023,2977.151626,2977.922649,5.682246,6.453269,4
1507,2972.551252,0.00642,2977.922649,2977.929069,5.371397,5.377817,5
1508,2974.358689,0.484515,2977.929069,2978.413584,3.57038,4.054894,3
1509,2979.505779,0.17349,2979.505779,2979.679269,0.0,0.17349,0
1510,2980.537386,0.685608,2980.537386,2981.222994,0.0,0.685608,0
1511,2983.021187,0.343073,2983.021187,2983.36426,0.0,0.343073,0
1512,2983.027099,1.41526,2983.36426,2984.77952,0.33716,1.752421,0
1513,2983.168291,0.075148,2984.77952,2984.854667,1.611229,1.686377,1
1514,2985.277645,0.518063,2985.277645,2985.795708,0.0,0.518063,0
1515,2989.600562,0.76316,2989.600562,2990.363723,0.0,0.76316,0
1516,2990.58411,1.399945,2990.58411,2991.984055,0.0,1.399945,0
1517,2992.489204,0.808843,2992.489204,2993.298046,0.0,0.808843,0
1518,2993.864306,0.503937,2993.864306,2994.368242,0.0,0.503937,0
1519,2996.627372,2.134686,2996.627372,2998.762057,0.0,2.134686,0
1520,2997.047307,0.931095,2998.762057,2999.693153,1.71475,2.645845,0
1521,2998.485164,0.586644,2999.693153,3000.279796,1.207989,1.794632,1
1522,2999.809996,2.454547,3000.279796,3002.734343,0.469801,2.924347,0
1523,3000.416523,0.209392,3002.734343,3002.943735,2.31782,2.527212,0
1524,3002.821423,0.189279,3002.943735,3003.133013,0.122312,0.31159,0
1525,3004.052548,0.015408,3004.052548,3004.067956,0.0,0.015408,0
1526,3005.371591,0.134811,3005.371591,3005.506402,0.0,0.134811,0
1527,3007.012626,2.058718,3007.012626,3009.071345,0.0,2.058718,0
1528,3007.899748,0.692123,3009.071345,3009.763467,1.171596,1.863719,0
1529,3009.915993,0.448973,3009.915993,3010.364966,0.0,0.448973,0
1530,3010.374582,1.478399,3010.374582,3011.852981,0.0,1.478399,0
1531,3012.828789,1.656942,3012.828789,3014.485731,0.0,1.656942,0
1532,3012.856883,2.32767,3014.485731,3016.813401,1.628848,3.956518,0
1533,3013.830088,2.265502,3016.813401,3019.078904,2.983313,5.248816,1
1534,3018.31157,0.156224,3019.078904,3019.235128,0.767334,0.923558,0
1535,3018.388809,3.070413,3019.235128,3022.30554,0.846318,3.916731,1
1536,3020.055899,0.625445,3022.30554,3022.930986,2.249641,2.875086,0
1537,3020.814597,1.815931,3022.930986,3024.746917,2.116388,3.93232,1
1538,3022.647056,3.831308,3024.746917,3028.578225,2.099861,5.931169,1
1539,3023.430115,1.815699,3028.578225,3030.393924,5.14811,6.963808,1
1540,3029.500501,2.643151,3030.393924,3033.037075,0.893423,3.536574,0
1541,3030.387566,0.697089,3033.037075,3033.734164,2.649509,3.346598,1
1542,3030.805067,0.964726,3033.734164,3034.69889,2.929097,3.893823,1
1543,3031.202335,0.53633,3034.69889,3035.23522,3.496555,4.032885,2
1544,3032.398414,4.805184,3035.23522,3040.040405,2.836806,7.64199,3
1545,3037.921714,0.049826,3040.040405,3040.09023,2.11869,2.168516,0
1546,3040.92262,2.043028,3040.92262,3042.965648,0.0,2.043028,0
1547,3042.339567,1.161286,3042.965648,3044.126935,0.626081,1.787368,0
1548,3044.909848,4.719872,3044.909848,3049.629721,0.0,4.719872,0
1549,3046.660229,0.036393,3049.629721,3049.666114,2.969492,3.005885,0
1550,3051.227267,0.844342,3051.227267,3052.07161,0.0,0.844342,0
1551,3053.430691,0.896355,3053.430691,3054.327046,0.0,0.896355,0
1552,3054.672638,0.901785,3054.672638,3055.574423,0.0,0.901785,0
1553,3055.043295,0.238152,3055.574423,3055.812574,0.531127,0.769279,0
1554,3055.359629,2.887135,3055.812574,3058.699709,0.452946,3.34008,1
1555,3057.139716,0.997576,3058.699709,3059.697285,1.559993,2.557569,0
1556,3060.842915,2.363004,3060.842915,3063.205919,0.0,2.363004,0
1557,3061.307793,0.194269,3063.205919,3063.400188,1.898126,2.092395,0
1558,3062.590519,0.093801,3063.400188,3063.493989,0.809669,0.90347,1
1559,3064.886434,2.302129,3064.886434,3067.188564,0.0,2.302129,0
1560,3065.418892,0.715723,3067.188564,3067.904286,1.769672,2.485394,0
1561,3066.694019,11.759557,3067.904286,3079.663843,1.210267,12.969824,1
1562,3067.832309,0.294657,3079.663843,3079.9585,11.831534,12.126191,1
1563,3068.387427,4.419267,3079.9585,3084.377768,11.571074,15.990341,1
1564,3068.459103,2.37957,3084.377768,3086.757338,15.918665,18.298234,2
1565,3068.850447,0.683798,3086.757338,3087.441136,17.906891,18.590689,3
1566,3069.10503,0.395899,3087.441136,3087.837035,18.336106,18.732005,4
1567,3069.647743,0.774075,3087.837035,3088.61111,18.189292,18.963367,5
1568,3072.769278,0.914201,3088.61111,3089.525311,15.841832,16.756033,6
1569,3072.849886,3.170355,3089.525311,3092.695666,16.675425,19.845779,7
1570,3077.835437,2.208814,3092.695666,3094.90448,14.860229,17.069043,8
1571,3079.386443,0.174871,3094.90448,3095.079351,15.518037,15.692908,9
1572,3080.228024,0.20745,3095.079351,3095.2868,14.851327,15.058776,8
1573,3080.727541,1.930095,3095.2868,3097.216895,14.55926,16.489355,9
1574,3081.169225,0.129941,3097.216895,3097.346836,16.04767,16.177611,10
1575,3082.2752,0.914369,3097.346836,3098.261205,15.071636,15.986005,11
1576,3086.891934,0.508158,3098.261205,3098.769363,11.369271,11.877428,10
1577,3091.023924,0.326697,3098.769363,3099.09606,7.745439,8.072136,7
1578,3091.811615,2.63683,3099.09606,3101.73289,7.284445,9.921275,8
1579,3092.567447,2.511833,3101.73289,3104.244723,9.165443,11.677276,9
1580,3093.260799,0.906939,3104.244723,3105.151662,10.983924,11.890863,9
1581,3095.400417,0.090562,3105.151662,3105.242224,9.751245,9.841807,7
1582,3099.464409,0.109222,3105.242224,3105.351446,5.777815,5.887037,3
1583,3100.173512,3.078285,3105.351446,3108.429731,5.177934,8.256219,4
1584,3100.777193,2.226793,3108.429731,3110.656525,7.652539,9.879332,5
1585,3101.165979,1.597154,3110.656525,3112.253678,9.490546,11.087699,6
1586,3101.96646,2.550033,3112.253678,3114.803712,10.287218,12.837251,6
1587,3102.481403,1.670234,3114.803712,3116.473945,12.322308,13.992542,7
1588,3102.492709,1.538867,3116.473945,3118.012812,13.981236,15.520103,8
1589,3103.549269,0.832924,3118.012812,3118.845737,14.463543,15.296467,9
1590,3105.762717,0.572254,3118.845737,3119.417991,13.08302,13.655274,6
1591,3121.490163,2.51308,3121.490163,3124.003242,0.0,2.51308,0
1592,3122.700296,2.256181,3124.003242,3126.259424,1.302946,3.559127,0
1593,3124.194103,0.832595,3126.259424,3127.092018,2.06532,2.897915,0
1594,3126.016879,3.274873,3127.092018,3130.366891,1.07514,4.350012,1
1595,3126.343231,0.895975,3130.366891,3131.262866,4.02366,4.919636,1
1596,3131.764665,1.473574,3131.764665,3133.238239,0.0,1.473574,0
1597,3132.584194,1.07983,3133.238239,3134.318068,0.654045,1.733875,0
1598,3132.946852,2.968728,3134.318068,3137.286796,1.371216,4.339944,1
1599,3136.914971,0.229451,3137.286796,3137.516247,0.371825,0.601276,0
1600,3136.981715,0.339941,3137.516247,3137.856188,0.534532,0.874473,1
1601,3138.100114,1.428549,3138.100114,3139.528663,0.0,1.428549,0
1602,3140.376128,0.249404,3140.376128,3140.625532,0.0,0.249404,0
1603,3141.780232,1.660256,3141.780232,3143.440488,0.0,1.660256,0
1604,3146.469775,1.455269,3146.469775,3147.925044,0.0,1.455269,0
1605,3147.977204,0.301854,3147.977204,3148.279058,0.0,0.301854,0
1606,3149.076273,0.344589,3149.076273,3149.420862,0.0,0.344589,0
1607,3154.462171,1.79024,3154.462171,3156.252411,0.0,1.79024,0
1608,3156.498719,3.420746,3156.498719,3159.919465,0.0,3.420746,0
1609,3157.826613,0.219615,3159.919465,3160.13908,2.092852,2.312467,0
1610,3159.102645,6.672895,3160.13908,3166.811975,1.036436,7.709331,1
1611,3161.748151,0.145012,3166.811975,3166.956987,5.063825,5.208837,0
1612,3162.95372,0.357543,3166.956987,3167.314531,4.003267,4.36081,1
1613,3163.553527,3.009856,3167.314531,3170.324387,3.761004,6.77086,2
1614,3163.878676,0.644058,3170.324387,3170.968444,6.44571,7.089768,3
1615,3167.784712,2.202565,3170.968444,3173.17101,3.183732,5.386298,1
1616,3169.635577,1.65533,3173.17101,3174.82634,3.535433,5.190763,2
1617,3171.193273,5.481434,3174.82634,3180.307774,3.633067,9.114501,1
1618,3174.741545,0.221351,3180.307774,3180.529125,5.566229,5.78758,1
1619,3176.921435,0.365128,3180.529125,3180.894254,3.60769,3.972818,1
1620,3178.611089,1.97106,3180.894254,3182.865313,2.283165,4.254225,2
1621,3180.186006,0.828367,3182.865313,3183.69368,2.679308,3.507674,3
1622,3180.301149,0.434882,3183.69368,3184.128562,3.392531,3.827413,4
1623,3184.276122,1.560754,3184.276122,3185.836876,0.0,1.560754,0
1624,3184.504338,0.472945,3185.836876,3186.309821,1.332538,1.805483,0
1625,3186.318268,0.254861,3186.318268,3186.573129,0.0,0.254861,0
1626,3188.663433,0.522121,3188.663433,3189.185554,0.0,0.522121,0
1627,3188.992266,1.805861,3189.185554,3190.991414,0.193287,1.999148,0
1628,3195.987648,1.548754,3195.987648,3197.536401,0.0,1.548754,0
1629,3196.756051,1.113949,3197.536401,3198.65035,0.78035,1.894299,0
1630,3197.712401,1.364445,3198.65035,3200.014795,0.937949,2.302394,0
1631,3199.616931,0.610111,3200.014795,3200.624906,0.397864,1.007975,0
1632,3200.54228,4.712635,3200.624906,3205.337541,0.082626,4.795261,0
1633,3200.766976,0.256848,3205.337541,3205.594389,4.570565,4.827413,0
1634,3204.127873,0.411985,3205.594389,3206.006373,1.466515,1.8785,1
1635,3207.093593,0.791971,3207.093593,3207.885565,0.0,0.791971,0
1636,3207.915189,0.124073,3207.915189,3208.039262,0.0,0.124073,0
1637,3210.318483,0.382196,3210.318483,3210.700679,0.0,0.382196,0
1638,3212.350328,0.298221,3212.350328,3212.648549,0.0,0.298221,0
1639,3212.870132,0.143092,3212.870132,3213.013224,0.0,0.143092,0
1640,3218.514585,1.969637,3218.514585,3220.484222,0.0,1.969637,0
1641,3221.219204,0.135177,3221.219204,3221.354381,0.0,0.135177,0
1642,3225.208247,1.248158,3225.208247,3226.456405,0.0,1.248158,0
1643,3225.607061,0.030141,3226.456405,3226.486546,0.849344,0.879485,0
1644,3227.703118,0.673119,3227.703118,3228.376237,0.0,0.673119,0
1645,3229.385212,0.176288,3229.385212,3229.5615,0.0,0.176288,0
1646,3239.193585,2.878018,3239.193585,3242.071602,0.0,2.878018,0
1647,3239.39451,0.074831,3242.071602,3242.146434,2.677092,2.751924,0
1648,3240.851637,1.254793,3242.146434,3243.401227,1.294797,2.54959,1
1649,3245.312863,1.458228,3245.312863,3246.771091,0.0,1.458228,0
1650,3246.368015,0.680764,3246.771091,3247.451855,0.403076,1.08384,0
1651,3248.144405,0.85212,3248.144405,3248.996525,0.0,0.85212,0
1652,3249.319144,4.694714,3249.319144,3254.013858,0.0,4.694714,0
1653,3251.140189,0.065394,3254.013858,3254.079253,2.873669,2.939063,0
1654,3256.119614,0.311955,3256.119614,3256.431569,0.0,0.311955,0
1655,3256.181844,3.205578,3256.431569,3259.637146,0.249725,3.455302,0
1656,3256.856188,2.925951,3259.637146,3262.563097,2.780958,5.706909,0
1657,3256.922857,4.092873,3262.563097,3266.65597,5.64024,9.733113,1
1658,3260.073445,2.385017,3266.65597,3269.040988,6.582526,8.967543,1
1659,3262.596947,0.994911,3269.040988,3270.035899,6.444041,7.438952,1
1660,3263.827347,0.434431,3270.035899,3270.47033,6.208552,6.642983,2
1661,3271.206354,0.834368,3271.206354,3272.040721,0.0,0.834368,0
1662,3271.835518,0.477395,3272.040721,3272.518117,0.205204,0.682599,0
1663,3272.450124,1.294402,3272.518117,3273.812519,0.067993,1.362395,0
1664,3274.802939,1.258272,3274.802939,3276.061211,0.0,1.258272,0
1665,3276.53863,0.739971,3276.53863,3277.278601,0.0,0.739971,0
1666,3278.744872,0.86269,3278.744872,3279.607561,0.0,0.86269,0
1667,3279.281389,1.944961,3279.607561,3281.552522,0.326172,2.271133,0
1668,3281.264308,6.200709,3281.552522,3287.753232,0.288214,6.488924,0
1669,3281.360052,2.015181,3287.753232,3289.768413,6.393179,8.40836,1
1670,3281.986271,3.59103,3289.768413,3293.359443,7.782142,11.373172,1
1671,3284.261868,1.692511,3293.359443,3295.051954,9.097574,10.790086,2
1672,3284.863741,0.828917,3295.051954,3295.880871,10.188213,11.017131,3
1673,3289.26858,2.557726,3295.880871,3298.438597,6.612291,9.170017,3
1674,3290.398972,0.470191,3298.438597,3298.908788,8.039626,8.509816,3
1675,3291.904099,0.465763,3298.908788,3299.374551,7.004689,7.470452,4
1676,3293.203818,0.523532,3299.374551,3299.898083,6.170733,6.694265,5
1677,3293.964124,0.205582,3299.898083,3300.103665,5.933959,6.139541,5
1678,3295.014848,2.078931,3300.103665,3302.182597,5.088817,7.167749,6
1679,3297.958145,3.483164,3302.182597,3305.665761,4.224452,7.707616,5
1680,3300.479482,0.096242,3305.665761,3305.762002,5.186279,5.28252,1
1681,3301.839212,1.924875,3305.762002,3307.686877,3.92279,5.847665,2
1682,3304.289284,1.107484,3307.686877,3308.794362,3.397593,4.505078,2
1683,3306.280979,0.346644,3308.794362,3309.141005,2.513382,2.860026,1
1684,3308.346142,1.219021,3309.141005,3310.360026,0.794864,2.013885,1
1685,3308.779222,1.833668,3310.360026,3312.193695,1.580805,3.414473,2
1686,3308.899041,1.889767,3312.193695,3314.083461,3.294654,5.184421,2
1687,3309.67361,0.975676,3314.083461,3315.059137,4.409851,5.385527,2
1688,3310.616031,0.488806,3315.059137,3315.547943,4.443106,4.931912,2
1689,3310.880323,1.051004,3315.547943,3316.598947,4.66762,5.718624,3
1690,3313.904398,1.758497,3316.598947,3318.357444,2.694549,4.453047,3
1691,3314.954673,0.423343,3318.357444,3318.780788,3.402772,3.826115,3
1692,3316.560307,3.37406,3318.780788,3322.154848,2.220481,5.594541,2
1693,3316.702371,0.057587,3322.154848,3322.212435,5.452477,5.510064,2
1694,3320.838055,1.495056,3322.212435,3323.707492,1.37438,2.869437,1
1695,3327.047147,1.261359,3327.047147,3328.308505,0.0,1.261359,0
1696,3330.865369,2.171918,3330.865369,3333.037287,0.0,2.171918,0
1697,3331.013039,2.21929,3333.037287,3335.256577,2.024248,4.243537,0
1698,3335.318511,2.55131,3335.318511,3337.869821,0.0,2.55131,0
1699,3335.852977,0.920293,3337.869821,3338.790114,2.016844,2.937137,0
1700,3336.957427,1.33357,3338.790114,3340.123684,1.832687,3.166257,1
1701,3339.40142,0.14486,3340.123684,3340.268544,0.722264,0.867124,0
1702,3348.427671,0.943497,3348.427671,3349.371168,0.0,0.943497,0
1703,3352.349779,0.519897,3352.349779,3352.869675,0.0,0.519897,0
1704,3354.260019,0.843431,3354.260019,3355.10345,0.0,0.843431,0
1705,3357.579661,0.433791,3357.579661,3358.013452,0.0,0.433791,0
1706,3358.873006,0.450305,3358.873006,3359.323311,0.0,0.450305,0
1707,3359.042029,1.675041,3359.323311,3360.998352,0.281282,1.956324,0
1708,3362.564013,0.623739,3362.564013,3363.187752,0.0,0.623739,0
1709,3362.600794,0.443726,3363.187752,3363.631478,0.586958,1.030685,0
1710,3368.687618,1.153407,3368.687618,3369.841025,0.0,1.153407,0
1711,3369.370905,4.999038,3369.841025,3374.840063,0.470119,5.469158,0
1712,3370.328634,3.178016,3374.840063,3378.018079,4.511429,7.689445,0
1713,3370.875786,0.463758,3378.018079,3378.481837,7.142292,7.606051,1
1714,3370.943513,0.519415,3378.481837,3379.001251,7.538324,8.057739,2
1715,3373.987148,3.094962,3379.001251,3382.096214,5.014104,8.109066,3
1716,3374.355403,1.318525,3382.096214,3383.414738,7.740811,9.059336,4
1717,3374.44933,2.295288,3383.414738,3385.710026,8.965409,11.260696,5
1718,3379.864192,0.832638,3385.710026,3386.542664,5.845833,6.678472,2
1719,3380.054067,0.943587,3386.542664,3387.486251,6.488597,7.432184,3
1720,3380.101784,1.655649,3387.486251,3389.141901,7.384467,9.040116,4
1721,3383.386728,1.728729,3389.141901,3390.87063,5.755172,7.483902,4
1722,3383.789553,1.254041,3390.87063,3392.124671,7.081077,8.335118,4
1723,3384.473618,0.112942,3392.124671,3392.237613,7.651053,7.763995,5
1724,3386.012063,1.296491,3392.237613,3393.534104,6.22555,7.522041,5
1725,3386.067768,0.598919,3393.534104,3394.133023,7.466336,8.065255,6
1726,3386.292756,0.434242,3394.133023,3394.567265,7.840267,8.274509,7
1727,3389.600355,1.024414,3394.567265,3395.591679,4.966911,5.991324,5
1728,3393.4498,9.339327,3395.591679,3404.931006,2.141879,11.481206,3
1729,3398.31378,0.083128,3404.931006,3405.014134,6.617226,6.700353,0
1730,3398.920066,2.011379,3405.014134,3407.025513,6.094067,8.105446,1
1731,3399.723057,0.096413,3407.025513,3407.121925,7.302456,7.398869,2
1732,3401.897725,0.50092,3407.121925,3407.622845,5.2242,5.72512,3
1733,3402.725216,1.349479,3407.622845,3408.972324,4.897629,6.247108,4
1734,3403.542081,1.708005,3408.972324,3410.680329,5.430243,7.138248,5
1735,3404.315072,1.218275,3410.680329,3411.898604,6.365257,7.583532,6
1736,3404.99829,8.098379,3411.898604,3419.996983,6.900314,14.998693,6
1737,3407.409069,0.227359,3419.996983,3420.224342,12.587914,12.815273,4
1738,3408.02639,1.296843,3420.224342,3421.521184,12.197952,13.494795,4
1739,3410.331873,0.224432,3421.521184,3421.745616,11.189311,11.413743,4
1740,3417.368894,2.324885,3421.745616,3424.070502,4.376722,6.701607,3
1741,3419.116174,3.854331,3424.070502,3427.924832,4.954327,8.808658,4
1742,3424.954254,0.489374,3427.924832,3428.414207,2.970578,3.459953,0
1743,3425.974726,0.845184,3428.414207,3429.25939,2.43948,3.284664,1
1744,3427.572694,5.461675,3429.25939,3434.721065,1.686696,7.148371,2
1745,3428.746992,2.661638,3434.721065,3437.382703,5.974073,8.635711,1
1746,3431.569954,0.351641,3437.382703,3437.734344,5.812749,6.164389,1
1747,3431.977241,1.351085,3437.734344,3439.085429,5.757102,7.108187,2
1748,3432.216067,0.481904,3439.085429,3439.567333,6.869362,7.351266,3
1749,3435.452981,1.014531,3439.567333,3440.581864,4.114352,5.128883,3
1750,3437.359839,4.493668,3440.581864,3445.075532,3.222025,7.715693,4
1751,3438.217843,2.869447,3445.075532,3447.944978,6.857688,9.727135,3
1752,3440.022114,3.438796,3447.944978,3451.383774,7.922864,11.36166,2
1753,3440.247421,0.213012,3451.383774,3451.596786,11.136353,11.349365,3
1754,3443.661734,0.056746,3451.596786,3451.653532,7.935052,7.991798,3
1755,3443.85863,2.019621,3451.653532,3453.673154,7.794903,9.814524,4
1756,3444.721241,0.189679,3453.673154,3453.862832,8.951913,9.141592,5
1757,3445.479257,1.209488,3453.862832,3455.07232,8.383576,9.593064,5
1758,3448.397514,0.801788,3455.07232,3455.874108,6.674806,7.476594,5
1759,3448.840082,0.561755,3455.874108,3456.435862,7.034026,7.595781,6
1760,3451.982326,1.025382,3456.435862,3457.461244,4.453537,5.478919,4
1761,3454.096079,0.956189,3457.461244,3458.417434,3.365165,4.321355,3
1762,3457.778107,0.207573,3458.417434,3458.625007,0.639327,0.8469,0
1763,3461.164471,0.487234,3461.164471,3461.651704,0.0,0.487234,0
1764,3465.973012,1.514011,3465.973012,3467.487022,0.0,1.514011,0
1765,3466.1029,0.128165,3467.487022,3467.615187,1.384123,1.512287,0
1766,3467.506834,3.856695,3467.615187,3471.471882,0.108354,3.965049,0
1767,3467.81534,2.1369,3471.471882,3473.608782,3.656542,5.793442,0
1768,3468.116544,1.35655,3473.608782,3474.965332,5.492239,6.848788,1
1769,3469.970596,1.094589,3474.965332,3476.059921,4.994736,6.089325,2
1770,3470.094796,0.282831,3476.059921,3476.342751,5.965124,6.247955,3
